DEPTH,AC,CNL,DEN,GR,SP,RT,label
2130.125,214.133,15.791,2.57,86.826,54.801,39.715,0
2130.25,214.392,15.775,2.562,88.142,54.704,40.468,0
2130.375,215.525,15.804,2.556,89.507,54.732,40.912,0
2130.5,217.392,16.049,2.553,92.384,54.662,41.166,0
2130.625,219.683,16.365,2.554,95.406,55.025,41.293,0
2130.75,222.108,16.583,2.557,97.356,55.555,41.261,0
2130.875,224.358,16.784,2.56,97.941,56.337,41.013,0
2131,226.158,17.118,2.564,97.161,57.37,40.631,3
2131.125,227.375,17.411,2.567,95.699,58.57,39.962,3
2131.25,228.05,17.734,2.57,94.431,59.924,38.736,3
2131.375,228.408,18.036,2.575,93.164,61.362,36.944,3
2131.5,228.717,18.412,2.58,93.505,62.786,35.006,3
2131.625,229.25,19.01,2.589,96.284,64.238,33.132,0
2131.75,230.117,19.461,2.599,98.77,65.648,31.474,0
2131.875,231.217,19.668,2.607,101.647,67.016,30.175,0
2132,232.283,20.046,2.61,105.108,68.398,29.326,0
2132.125,233.025,20.349,2.61,107.448,69.738,28.818,0
2132.25,233.275,20.178,2.606,108.131,71.106,28.392,0
2132.375,233.192,19.869,2.6,108.131,72.474,27.905,0
2132.5,233.25,19.68,2.593,107.545,73.814,27.407,0
2132.625,233.95,19.572,2.587,107.35,75.154,26.953,0
2132.75,235.575,19.839,2.582,107.545,76.494,26.503,0
2132.875,238.108,20.356,2.58,108.764,77.834,25.979,0
2133,241.392,21.289,2.579,111.641,79.175,25.472,0
2133.125,245.133,22.824,2.576,114.468,80.431,25.03,0
2133.25,249.083,24.409,2.571,117.491,81.604,24.555,0
2133.375,253.183,25.618,2.559,120.123,82.65,24.076,3
2133.5,257.717,26.659,2.546,121.635,83.544,23.736,3
2133.625,262.908,27.712,2.528,122.122,84.27,23.47,3
2133.75,268.658,28.643,2.498,121.927,84.758,23.174,3
2133.875,274.258,29.449,2.465,120.562,85.065,22.8,0
2134,278.55,29.362,2.448,119.928,85.233,22.318,0
2134.125,280.267,28.952,2.436,119.148,85.261,21.755,0
2134.25,278.458,28.04,2.431,117.296,85.247,21.124,0
2134.375,273.208,26.43,2.448,115.004,85.177,20.505,0
2134.5,265.425,24.745,2.488,112.421,85.093,19.983,0
2134.625,256.792,23.518,2.532,109.203,85.038,19.532,3
2134.75,249.067,22.664,2.569,107.107,84.94,19.112,3
2134.875,243.45,22.133,2.602,106.132,84.828,18.724,3
2135,240.083,21.854,2.63,106.132,84.689,18.367,0
2135.125,238.408,21.731,2.643,107.789,84.493,18.085,0
2135.25,237.517,22.097,2.645,110.422,84.27,17.922,3
2135.375,236.567,22.443,2.648,111.982,83.991,17.807,3
2135.5,235.192,22.282,2.652,113.883,83.656,17.714,3
2135.625,233.475,22.093,2.655,114.761,83.279,17.69,3
2135.75,231.958,21.848,2.658,113.834,82.874,17.662,3
2135.875,231.008,21.549,2.659,111.543,82.441,17.491,3
2136,230.683,21.196,2.659,109.983,82.05,17.279,3
2136.125,230.792,21.045,2.657,108.082,81.715,17.129,3
2136.25,231.025,20.964,2.655,107.448,81.394,16.957,2
2136.375,231.133,20.796,2.652,107.984,81.129,16.762,2
2136.5,231.058,20.611,2.648,109.691,80.878,16.655,3
2136.625,230.842,20.302,2.646,111.251,80.668,16.567,3
2136.75,230.625,20.172,2.646,112.469,80.515,16.424,3
2136.875,230.533,20.056,2.649,113.591,80.403,16.312,3
2137,230.608,19.927,2.651,113.981,80.319,16.309,3
2137.125,230.917,19.812,2.656,113.883,80.333,16.411,3
2137.25,231.433,20.038,2.66,113.249,80.403,16.591,3
2137.375,232.033,20.281,2.663,112.567,80.598,16.805,3
2137.5,232.417,20.374,2.665,111.689,80.864,17.055,3
2137.625,232.25,20.14,2.665,111.251,81.227,17.358,3
2137.75,231.3,19.636,2.666,109.349,81.645,17.669,3
2137.875,229.483,18.932,2.667,107.253,82.092,18.022,3
2138,226.975,18.001,2.666,104.718,82.525,18.49,3
2138.125,224.133,17.02,2.666,101.988,82.944,19.045,3
2138.25,221.383,16.366,2.665,98.185,83.265,19.651,3
2138.375,219.033,15.914,2.662,94.919,83.502,20.301,3
2138.5,217.25,15.508,2.657,91.555,83.656,20.909,3
2138.625,216.008,15.336,2.652,88.825,83.683,21.457,3
2138.75,215.2,15.255,2.647,86.387,83.614,21.911,3
2138.875,214.825,15.404,2.645,85.169,83.46,22.162,3
2139,214.992,15.696,2.646,85.997,83.251,22.241,3
2139.125,215.85,16.157,2.649,87.801,83.097,22.236,3
2139.25,217.425,16.845,2.655,90.775,82.985,22.085,3
2139.375,219.825,17.924,2.662,95.309,82.888,21.737,3
2139.5,222.983,19.001,2.665,100.769,82.846,21.276,3
2139.625,226.733,20.003,2.664,105.839,82.86,20.742,3
2139.75,230.942,20.69,2.661,110.666,82.93,20.152,3
2139.875,235.625,21.327,2.653,114.273,82.999,19.586,3
2140,240.842,22.023,2.639,117.052,83.027,19.142,1
2140.125,246.467,22.924,2.618,118.515,82.999,18.781,1
2140.25,252.233,23.865,2.595,119.246,82.972,18.459,1
2140.375,257.542,24.75,2.573,119.636,82.902,18.207,1
2140.5,261.75,25.407,2.555,120.27,82.79,18.004,1
2140.625,264.233,25.745,2.543,120.123,82.623,17.81,1
2140.75,264.675,25.649,2.541,120.026,82.469,17.637,1
2140.875,263.133,25.255,2.553,120.123,82.329,17.473,1
2141,260.133,24.837,2.569,121.293,82.232,17.289,1
2141.125,256.425,24.327,2.586,122.366,82.134,17.051,1
2141.25,252.7,23.743,2.604,123.682,82.064,16.748,1
2141.375,249.358,22.988,2.622,124.755,82.022,16.431,1
2141.5,246.458,22.345,2.637,125.388,82.022,16.167,1
2141.625,243.867,21.974,2.647,124.95,82.022,15.976,1
2141.75,241.242,21.566,2.656,123.487,82.05,15.945,1
2141.875,238.375,21.109,2.663,119.343,82.106,16.118,1
2142,235.208,20.743,2.669,115.443,82.176,16.48,1
2142.125,231.85,20.526,2.669,110.617,82.246,17.011,1
2142.25,228.483,20.076,2.666,106.034,82.288,17.686,1
2142.375,225.258,19.532,2.661,101.793,82.288,18.458,1
2142.5,222.258,18.729,2.653,98.624,82.26,19.323,1
2142.625,219.667,17.958,2.646,95.211,82.19,20.234,1
2142.75,217.725,17.084,2.641,92.774,82.064,21.157,1
2142.875,216.867,16.41,2.638,90.531,81.883,22.06,1
2143,217.667,16.297,2.636,89.8,81.659,22.837,1
2143.125,220.5,17.013,2.631,90.629,81.45,23.365,1
2143.25,225.492,18.352,2.619,92.676,81.338,23.654,1
2143.375,232.117,19.795,2.604,96.479,81.268,23.707,1
2143.5,239.517,21.496,2.586,100.867,81.255,23.43,1
2143.625,246.842,23.223,2.561,104.474,81.227,22.936,1
2143.75,253.383,24.953,2.526,107.643,81.227,22.346,1
2143.875,258.917,26.284,2.489,109.593,81.241,21.625,1
2144,263.433,27.44,2.459,110.276,81.227,20.863,1
2144.125,267,28.184,2.432,110.861,81.129,20.221,1
2144.25,269.433,28.315,2.413,111.543,80.989,19.703,1
2144.375,270.175,27.502,2.411,112.664,80.794,19.317,1
2144.5,268.533,25.857,2.424,113.834,80.612,19.102,1
2144.625,264.092,24.389,2.45,114.419,80.431,19.043,1
2144.75,257.075,22.593,2.493,114.371,80.222,19.12,1
2144.875,248.458,20.807,2.542,114.273,80.026,19.262,1
2145,239.783,19.302,2.591,112.957,79.831,19.437,0
2145.125,232.375,18.427,2.635,112.031,79.663,19.718,0
2145.25,227.233,17.496,2.66,111.933,79.551,20.055,0
2145.375,224.542,17.134,2.665,112.372,79.496,20.406,0
2145.5,223.692,17.266,2.663,112.079,79.482,20.902,0
2145.625,223.767,17.498,2.661,113.298,79.524,21.567,0
2145.75,223.833,17.681,2.656,113.639,79.607,22.213,0
2145.875,223.458,17.918,2.654,112.226,79.761,22.749,0
2146,222.608,17.88,2.655,109.203,79.886,23.226,3
2146.125,221.625,17.549,2.653,106.912,79.998,23.645,3
2146.25,221.067,17.405,2.647,102.914,80.11,23.993,0
2146.375,221.225,17.297,2.643,100.087,80.222,24.326,0
2146.5,222.192,17.175,2.639,97.551,80.403,24.622,0
2146.625,223.817,17.294,2.634,97.064,80.654,24.774,0
2146.75,225.617,17.675,2.633,96.576,80.933,24.702,0
2146.875,227.133,18.219,2.637,97.454,81.338,24.381,0
2147,228.208,18.831,2.643,98.721,81.785,23.852,0
2147.125,229.117,19.455,2.649,100.72,82.218,23.23,0
2147.25,230.3,20.227,2.653,102.037,82.65,22.563,0
2147.375,232.2,21.189,2.649,104.035,82.985,21.866,0
2147.5,235.008,22.172,2.641,105.449,83.237,21.146,0
2147.625,238.558,23.036,2.63,106.132,83.39,20.426,0
2147.75,242.292,23.898,2.614,108.082,83.321,19.711,3
2147.875,245.558,24.496,2.602,109.593,83.055,19.025,3
2148,247.858,24.592,2.6,111.104,82.636,18.394,3
2148.125,248.95,24.168,2.606,112.713,82.078,17.904,0
2148.25,249.008,23.636,2.614,114.468,81.464,17.57,3
2148.375,248.425,23.107,2.625,115.151,80.71,17.346,0
2148.5,247.55,22.756,2.637,116.857,79.873,17.223,0
2148.625,246.492,22.192,2.646,117.588,78.993,17.193,0
2148.75,245.217,21.678,2.648,118.466,78.156,17.213,0
2148.875,243.567,21.207,2.649,118.563,77.36,17.281,0
2149,241.333,20.705,2.65,117.832,76.606,17.5,0
2149.125,238.475,19.91,2.648,115.833,75.838,17.83,0
2149.25,235.383,19.458,2.646,113.201,75.112,18.161,0
2149.375,232.683,19.432,2.643,109.934,74.428,18.491,0
2149.5,231.025,19.748,2.636,107.35,73.856,18.761,0
2149.625,230.792,20.095,2.629,105.595,73.326,18.852,0
2149.75,231.992,20.641,2.625,105.059,72.865,18.793,0
2149.875,234.192,21.291,2.623,106.96,72.53,18.632,0
2150,236.6,22.116,2.623,110.032,72.39,18.333,3
2150.125,238.608,22.715,2.628,113.249,72.502,17.941,3
2150.25,239.75,23.183,2.638,117.491,72.851,17.548,3
2150.375,239.975,23.587,2.646,121.635,73.423,17.195,3
2150.5,239.483,23.674,2.65,123.682,74.191,16.942,3
2150.625,238.558,23.203,2.651,125.096,75.098,16.849,3
2150.75,237.283,22.417,2.65,125.925,76.09,16.952,3
2150.875,235.533,21.762,2.646,125.34,77.109,17.259,3
2151,233.183,20.917,2.64,123.731,78.086,17.763,3
2151.125,230.217,20.028,2.637,120.66,78.979,18.42,3
2151.25,226.958,19.023,2.635,115.492,79.761,19.129,3
2151.375,223.95,18.465,2.634,109.788,80.431,19.871,3
2151.5,221.925,17.802,2.634,103.889,81.045,20.568,3
2151.625,221.283,17.538,2.634,99.112,81.562,21.067,3
2151.75,222.025,17.639,2.634,97.21,81.994,21.312,3
2151.875,223.733,18.103,2.636,97.454,82.357,21.374,3
2152,225.783,18.601,2.641,99.892,82.72,21.242,3
2152.125,227.575,19.204,2.647,104.035,83.139,20.898,3
2152.25,228.792,19.55,2.655,108.716,83.558,20.471,3
2152.375,229.492,19.832,2.663,112.372,83.991,20.067,3
2152.5,230.042,19.774,2.671,115.882,84.409,19.665,3
2152.625,230.933,19.913,2.673,117.735,84.814,19.234,3
2152.75,232.575,20.096,2.667,118.271,85.177,18.9,3
2152.875,235.342,20.516,2.655,118.563,85.512,18.689,3
2153,239.3,21.457,2.633,119.051,85.791,18.506,3
2153.125,244.292,22.901,2.598,119.246,86.057,18.356,3
2153.25,249.7,24.398,2.564,120.221,86.266,18.233,3
2153.375,254.783,25.85,2.537,121.488,86.489,18.049,3
2153.5,258.675,26.658,2.518,121.586,86.755,17.795,3
2153.625,260.567,26.751,2.511,122.22,87.034,17.519,3
2153.75,260.042,26.291,2.519,123.146,87.271,17.252,3
2153.875,257.283,25.245,2.532,123.682,87.453,17.043,3
2154,253.058,24.164,2.557,124.023,87.634,16.88,3
2154.125,248.442,23.363,2.582,124.608,87.774,16.73,3
2154.25,244.733,22.734,2.604,124.657,87.927,16.626,3
2154.375,242.742,22.568,2.619,125.242,88.053,16.543,3
2154.5,242.608,22.526,2.625,125.583,88.178,16.466,3
2154.625,243.833,22.518,2.617,125.583,88.29,16.479,3
2154.75,245.442,22.513,2.606,125.583,88.388,16.668,3
2154.875,246.317,22.138,2.596,124.17,88.43,17.016,3
2155,245.567,21.346,2.591,121.635,88.513,17.459,1
2155.125,242.9,20.437,2.594,118.612,88.499,18.018,1
2155.25,238.592,19.137,2.601,115.053,88.416,18.698,1
2155.375,233.283,17.892,2.609,111.592,88.29,19.429,1
2155.5,227.792,16.953,2.618,108.569,88.137,20.146,1
2155.625,222.8,16.083,2.629,105.4,87.983,20.93,1
2155.75,218.708,15.344,2.638,102.524,87.815,21.8,1
2155.875,215.642,14.996,2.641,99.989,87.578,22.65,1
2156,213.6,14.758,2.645,96.576,87.355,23.444,1
2156.125,212.483,14.691,2.648,93.603,87.159,24.177,1
2156.25,212.267,14.957,2.649,92.725,86.964,24.715,1
2156.375,213.058,15.293,2.648,93.456,86.768,24.903,1
2156.5,214.892,15.839,2.643,95.601,86.587,24.698,1
2156.625,217.683,16.689,2.636,98.624,86.461,24.18,1
2156.75,221.117,17.527,2.629,103.987,86.364,23.472,1
2156.875,224.625,18.293,2.624,109.154,86.322,22.641,1
2157,227.667,18.878,2.621,114.419,86.378,21.714,1
2157.125,229.758,19.239,2.622,118.807,86.489,20.864,1
2157.25,230.617,19.343,2.628,122.122,86.629,20.098,1
2157.375,230.242,19.192,2.636,123.292,86.782,19.331,1
2157.5,228.908,18.763,2.643,122.853,86.908,18.663,1
2157.625,227.083,18.425,2.651,120.465,87.034,18.24,1
2157.75,225.25,17.942,2.656,118.173,87.076,17.968,1
2157.875,223.825,17.517,2.66,116.223,86.992,17.764,1
2158,223.058,17.297,2.663,114.419,86.866,17.684,1
2158.125,223.033,17.24,2.665,112.957,86.727,17.697,1
2158.25,223.658,17.409,2.667,112.469,86.559,17.735,1
2158.375,224.742,17.916,2.67,111.982,86.433,17.831,1
2158.5,226.008,18.419,2.673,112.128,86.28,17.998,1
2158.625,227.142,18.809,2.674,112.226,86.14,18.203,1
2158.75,227.933,19.165,2.669,112.616,85.959,18.446,1
2158.875,228.217,19.081,2.664,111.933,85.735,18.786,1
2159,227.95,18.829,2.658,111.251,85.428,19.193,1
2159.125,227.217,18.548,2.65,110.178,85.079,19.65,1
2159.25,226.2,18.214,2.642,108.911,84.633,20.238,1
2159.375,225.133,17.798,2.636,107.204,84.13,20.983,1
2159.5,224.183,17.513,2.627,105.693,83.586,21.794,1
2159.625,223.458,17.183,2.617,103.012,82.999,22.731,1
2159.75,222.925,16.671,2.604,99.989,82.329,23.863,1
2159.875,222.525,16.026,2.588,95.699,81.631,25.103,1
2160,222.158,15.463,2.572,90.531,80.836,26.443,0
2160.125,221.867,14.932,2.56,84.632,80.026,27.828,0
2160.25,221.775,14.442,2.554,79.903,79.147,28.989,0
2160.375,222.058,14.282,2.555,75.857,78.211,29.823,0
2160.5,222.842,14.565,2.564,75.126,77.276,30.363,0
2160.625,224.1,14.942,2.577,78.002,76.383,30.611,0
2160.75,225.683,15.65,2.588,83.999,75.531,30.667,0
2160.875,227.242,16.512,2.591,91.019,74.763,30.696,0
2161,228.358,17.148,2.584,98.673,74.093,30.684,0
2161.125,228.683,17.198,2.571,104.084,73.549,30.632,0
2161.25,228.025,16.835,2.556,105.888,73.13,30.624,0
2161.375,226.383,16.282,2.541,103.597,72.767,30.735,0
2161.5,224.05,15.46,2.534,100.282,72.446,30.984,0
2161.625,221.483,14.585,2.534,94.236,72.181,31.429,0
2161.75,219.208,14.05,2.539,88.435,71.958,32.194,0
2161.875,217.692,13.801,2.544,84.096,71.734,33.241,0
2162,217.208,13.722,2.548,81.659,71.553,34.317,0
2162.125,217.817,13.991,2.545,79.513,71.385,35.355,0
2162.25,219.292,14.562,2.536,79.855,71.315,36.238,0
2162.375,221.292,15.394,2.526,81.561,71.315,36.736,0
2162.5,223.433,16.379,2.513,82.975,71.595,36.77,0
2162.625,225.383,17.471,2.502,84.291,71.678,36.479,0
2162.75,226.908,18.327,2.494,85.315,71.734,36.106,0
2162.875,227.95,19.15,2.491,86.631,71.692,35.984,0
2163,228.575,19.721,2.487,86.485,71.525,36.156,0
2163.125,228.85,20.211,2.483,86.192,71.12,36.36,0
2163.25,228.858,20.313,2.477,85.802,70.492,36.584,0
2163.375,228.6,20.257,2.473,85.12,69.375,36.943,0
2163.5,228.075,19.745,2.471,83.414,68.244,37.233,0
2163.625,227.3,18.994,2.471,81.61,66.932,37.232,0
2163.75,226.333,18.167,2.473,79.903,65.55,37.304,0
2163.875,225.275,17.375,2.478,78.392,64.182,37.629,0
2164,224.25,16.643,2.485,76.832,62.884,37.86,0
2164.125,223.4,16.199,2.49,75.077,61.683,37.926,0
2164.25,222.833,15.963,2.495,73.371,60.608,38.109,0
2164.375,222.6,15.84,2.497,72.347,59.645,38.232,0
2164.5,222.583,15.875,2.5,71.372,58.766,37.994,0
2164.625,222.542,15.932,2.501,71.518,57.956,37.71,0
2164.75,222.225,15.831,2.507,73.273,57.188,37.503,0
2164.875,221.458,15.659,2.515,76.15,56.504,37.12,0
2165,220.292,15.306,2.526,79.075,55.946,36.633,0
2165.125,218.942,14.87,2.535,81.951,55.597,36.219,0
2165.25,217.817,14.517,2.542,83.56,55.499,35.598,3
2165.375,217.317,14.323,2.545,84.047,55.639,34.886,3
2165.5,217.658,14.316,2.544,83.755,55.988,34.298,3
2165.625,218.833,14.596,2.542,82.877,56.49,33.712,0
2165.75,220.583,14.996,2.539,82.341,57.133,33.123,0
2165.875,222.475,15.541,2.537,83.219,57.845,32.655,3
2166,224.092,16.155,2.534,84.584,58.543,32.258,3
2166.125,225.2,16.643,2.532,86.144,59.143,32.01,3
2166.25,225.717,16.946,2.529,87.704,59.603,31.935,0
2166.375,225.742,17.029,2.524,88.581,59.924,31.97,0
2166.5,225.417,16.847,2.518,88.094,60.106,32.152,0
2166.625,224.867,16.327,2.513,86.875,60.148,32.519,0
2166.75,224.108,15.842,2.511,84.827,60.022,33.06,0
2166.875,223.05,15.247,2.511,82.244,59.729,33.818,0
2167,221.583,14.596,2.516,80.537,59.338,34.706,0
2167.125,219.692,13.832,2.525,78.88,58.864,35.629,0
2167.25,217.433,13.263,2.537,77.417,58.333,36.609,0
2167.375,215.025,12.73,2.552,76.296,57.817,37.477,0
2167.5,212.742,12.29,2.564,75.711,57.286,38.048,0
2167.625,210.833,11.948,2.575,74.102,56.853,38.485,0
2167.75,209.508,11.823,2.581,72.786,56.546,38.96,0
2167.875,208.783,11.841,2.58,70.787,56.379,39.163,0
2168,208.575,11.836,2.57,69.471,56.463,39.068,3
2168.125,208.842,11.851,2.559,67.862,56.714,38.924,3
2168.25,209.65,11.882,2.549,66.789,57.063,38.529,3
2168.375,211.425,12.135,2.539,66.448,57.565,37.62,3
2168.5,214.65,12.553,2.532,67.667,58.152,36.274,3
2168.625,219.55,13.369,2.528,70.738,58.808,34.595,3
2168.75,225.958,14.646,2.529,75.516,59.603,32.636,3
2168.875,233.075,16.513,2.533,80.245,60.441,30.59,3
2169,239.667,18.425,2.541,86.095,61.334,28.565,3
2169.125,244.4,20.073,2.551,93.066,62.339,26.739,3
2169.25,246.342,21.038,2.569,98.819,63.386,25.158,3
2169.375,245.308,21.262,2.59,103.45,64.503,23.737,3
2169.5,241.992,20.941,2.607,107.789,65.648,22.543,3
2169.625,237.533,20.231,2.623,110.227,66.737,21.599,3
2169.75,233.242,19.49,2.637,110.032,67.812,20.863,3
2169.875,230.025,19.085,2.646,109.739,68.872,20.364,3
2170,228.208,18.984,2.648,110.471,69.905,20.147,1
2170.125,227.633,19.169,2.651,111.494,70.994,20.125,1
2170.25,227.675,19.588,2.65,113.201,72.055,20.25,1
2170.375,227.7,20.104,2.646,115.833,73.186,20.486,1
2170.5,227.258,20.329,2.642,117.491,74.289,20.746,1
2170.625,226.183,20.35,2.636,118.563,75.364,20.968,1
2170.75,224.783,19.953,2.629,118.222,76.411,21.161,1
2170.875,223.533,19.45,2.615,115.151,77.402,21.388,1
2171,222.908,18.78,2.603,111.738,78.225,21.627,1
2171.125,223.217,18.437,2.594,108.521,78.951,21.886,1
2171.25,224.417,18.103,2.59,103.84,79.496,22.143,1
2171.375,226.158,17.927,2.587,100.574,79.956,22.263,1
2171.5,227.858,17.885,2.595,98.185,80.333,22.162,1
2171.625,229.2,18.084,2.614,96.381,80.682,21.911,1
2171.75,230.225,18.195,2.631,95.504,80.975,21.528,1
2171.875,231.308,18.548,2.64,96.138,81.268,21.028,1
2172,233.033,19.335,2.641,96.918,81.548,20.556,1
2172.125,235.775,20.447,2.64,100.233,81.827,20.11,1
2172.25,239.417,21.576,2.628,104.182,82.078,19.559,1
2172.375,243.392,22.694,2.616,107.838,82.288,18.959,1
2172.5,246.85,23.851,2.608,111.446,82.399,18.417,1
2172.625,249,24.635,2.609,114.907,82.427,17.907,1
2172.75,249.483,24.706,2.614,117.247,82.329,17.465,1
2172.875,248.483,24.258,2.623,118.807,82.092,17.153,1
2173,246.558,23.603,2.632,119.441,81.729,16.942,1
2173.125,244.442,22.776,2.642,119.831,81.31,16.815,1
2173.25,242.65,21.669,2.648,120.465,80.794,16.781,1
2173.375,241.5,20.836,2.651,120.611,80.208,16.81,1
2173.5,241.033,20.45,2.65,120.757,79.607,16.888,1
2173.625,241.175,20.488,2.647,121.001,79.007,17.028,1
2173.75,241.783,20.585,2.644,120.855,78.463,17.196,1
2173.875,242.55,21.069,2.64,120.465,77.96,17.34,1
2174,243.208,21.504,2.636,121.098,77.444,17.513,1
2174.125,243.4,22.004,2.633,121.293,76.927,17.736,1
2174.25,242.85,22.159,2.629,121.635,76.411,17.939,1
2174.375,241.592,22.293,2.628,120.855,75.88,18.078,1
2174.5,239.95,22.124,2.622,119.782,75.35,18.208,1
2174.625,238.4,21.873,2.618,117.978,74.791,18.3,1
2174.75,237.258,21.56,2.614,115.638,74.205,18.33,1
2174.875,236.525,21.41,2.614,112.713,73.647,18.343,1
2175,235.833,21.211,2.617,110.568,73.2,18.38,0
2175.125,234.517,20.876,2.623,109.008,72.935,18.479,0
2175.25,232.033,20.651,2.632,107.497,72.781,18.651,0
2175.375,228.192,20.185,2.644,106.814,72.725,18.853,0
2175.5,223.342,19.466,2.655,106.96,72.753,19.057,0
2175.625,218.233,18.694,2.659,106.619,72.781,19.358,0
2175.75,213.742,17.892,2.662,106.18,72.753,19.783,0
2175.875,210.458,16.821,2.66,104.913,72.669,20.343,3
2176,208.533,15.8,2.651,102.134,72.488,21.149,3
2176.125,207.642,14.92,2.643,98.478,72.334,22.281,3
2176.25,207.217,14.031,2.637,93.846,72.265,23.62,0
2176.375,206.742,13.22,2.636,88.142,72.265,25.088,0
2176.5,205.883,12.67,2.638,81.951,72.404,26.533,0
2176.625,204.783,12.31,2.645,76.637,72.669,27.668,0
2176.75,203.925,12.027,2.652,72.055,73.046,28.461,3
2176.875,203.908,11.988,2.658,69.373,73.479,29.003,0
2177,205.442,12.231,2.657,68.301,73.898,29.145,0
2177.125,209.058,12.767,2.65,70.056,74.275,28.84,0
2177.25,214.875,13.832,2.634,74.931,74.638,28.247,0
2177.375,222.533,15.489,2.614,81.854,75.029,27.34,0
2177.5,231.425,17.479,2.592,90.824,75.433,26.098,0
2177.625,240.8,19.872,2.554,100.428,75.81,24.768,3
2177.75,249.85,22.724,2.498,109.252,76.173,23.538,0
2177.875,257.808,25.535,2.442,115.151,76.522,22.518,0
2178,264.008,27.463,2.397,117.637,76.829,21.791,0
2178.125,267.95,28.462,2.355,117.881,77.053,21.389,0
2178.25,269.175,28.978,2.333,116.711,77.136,21.22,0
2178.375,267.683,28.838,2.334,114.371,77.053,21.21,0
2178.5,263.858,27.982,2.354,113.006,76.801,21.309,3
2178.625,258.433,26.971,2.391,112.421,76.439,21.547,3
2178.75,252.358,26.229,2.443,112.274,75.978,21.85,0
2178.875,246.558,25.41,2.497,112.031,75.531,22.201,0
2179,241.383,24.162,2.551,111.056,75.154,22.76,0
2179.125,236.725,22.494,2.597,108.764,74.903,23.556,0
2179.25,232.408,20.948,2.622,105.449,74.861,24.395,0
2179.375,228.317,19.519,2.632,100.087,75.015,25.185,0
2179.5,224.9,18.088,2.64,94.87,75.294,25.879,3
2179.625,222.992,17.18,2.641,90.434,75.671,26.381,3
2179.75,223.633,16.865,2.629,87.509,76.02,26.64,0
2179.875,227.292,17.43,2.607,86.972,76.299,26.738,0
2180,233.508,18.905,2.586,89.069,76.494,26.712,3
2180.125,240.933,21.235,2.566,92.53,76.564,26.582,3
2180.25,247.65,23.732,2.553,98.673,76.494,26.333,3
2180.375,251.95,26.037,2.552,104.572,76.383,25.963,0
2180.5,252.875,27.267,2.567,109.788,76.215,25.501,0
2180.625,250.575,27.186,2.586,113.347,76.02,25.064,0
2180.75,246.008,26.1,2.603,114.468,75.866,24.614,0
2180.875,240.867,24.589,2.614,113.347,75.727,24.132,3
2181,236.733,23.393,2.617,111.446,75.685,23.706,3
2181.125,234.558,22.714,2.608,109.154,75.741,23.266,3
2181.25,234.533,22.464,2.594,106.375,75.908,22.751,3
2181.375,235.958,22.429,2.584,104.084,76.215,22.367,3
2181.5,237.667,22.405,2.578,102.817,76.648,22.168,3
2181.625,238.475,22.01,2.581,101.598,77.123,21.998,3
2181.75,237.742,21.28,2.593,100.135,77.569,21.872,3
2181.875,235.467,20.466,2.61,99.599,77.946,21.735,3
2182,232.325,19.64,2.624,100.72,78.211,21.411,3
2182.125,229.817,18.813,2.637,101.257,78.309,20.868,3
2182.25,229.458,18.396,2.616,102.037,78.309,20.246,3
2182.375,232.35,19.111,2.571,102.914,78.183,19.619,3
2182.5,238.608,20.895,2.512,104.767,78.044,19.067,3
2182.625,247.025,22.707,2.45,106.083,77.932,18.619,3
2182.75,255.533,24.567,2.393,106.912,77.82,18.273,3
2182.875,261.617,26.273,2.369,108.179,77.793,18.052,3
2183,263.425,26.587,2.379,109.008,77.82,17.961,3
2183.125,260.258,25.499,2.412,108.423,77.765,17.929,3
2183.25,252.933,23.943,2.458,106.863,77.667,17.963,3
2183.375,243.433,22.081,2.512,105.742,77.444,18.088,3
2183.5,234.383,20.077,2.569,104.182,77.081,18.283,3
2183.625,227.908,18.527,2.611,103.499,76.606,18.564,3
2183.75,225.042,17.788,2.64,103.158,76.076,19.036,3
2183.875,225.717,17.752,2.656,104.084,75.503,19.693,3
2184,228.658,18.202,2.663,105.839,75.057,20.384,0
2184.125,232.358,18.786,2.663,108.716,74.763,20.959,0
2184.25,235.5,19.503,2.665,111.104,74.694,21.323,3
2184.375,237.483,19.924,2.665,113.932,74.861,21.404,3
2184.5,238.483,20.209,2.664,115.784,75.224,21.249,3
2184.625,239,20.47,2.658,116.662,75.727,20.991,3
2184.75,239.583,20.789,2.649,116.711,76.355,20.726,3
2184.875,240.592,21.208,2.64,117.052,77.025,20.498,3
2185,242.083,21.803,2.628,117.247,77.737,20.325,1
2185.125,243.967,22.425,2.621,117.783,78.365,20.202,1
2185.25,246.1,23.066,2.618,117.93,78.951,20.125,1
2185.375,248.275,23.897,2.615,118.271,79.454,20.116,1
2185.5,250.242,24.726,2.609,118.222,79.831,20.157,1
2185.625,251.742,25.125,2.606,117.003,80.04,20.246,1
2185.75,252.4,25.398,2.601,115.102,80.068,20.372,1
2185.875,251.8,25.32,2.6,112.908,79.845,20.557,1
2186,249.625,24.719,2.599,109.983,79.454,20.873,1
2186.125,245.742,23.754,2.603,106.619,78.881,21.388,1
2186.25,240.35,22.601,2.612,103.548,78.211,22.121,1
2186.375,233.858,20.913,2.625,100.233,77.485,23.032,1
2186.5,226.875,18.99,2.636,97.356,76.815,24.059,1
2186.625,219.925,17.023,2.647,93.066,76.173,25.156,1
2186.75,213.45,15.106,2.658,88.63,75.685,26.286,1
